,image_names,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63
33,BRACS_1485_N_1,0.47142187,2.0442045,0.16628143,0.08878249,0.0029958282,1.3102922,0.19615519,0.09815947,1.6980896,0.96412444,1.7341025,2.5344677,0.87953514,0.031164162,0.57284206,0.09696613,1.2222085,0.19458035,1.5625924,0.75996,1.4534925,0.33582103,0.07635725,2.65069,0.5900177,0.8556569,0.0803616,0.8307824,2.6842265,3.0574617,1.2444525,2.8569,0.0076742903,0.6529407,2.6218123,0.15671313,0.35064733,0.6974126,1.9470394,1.8716462,1.9389763,0.50071776,2.4295487,0.21735986,2.289071,1.3124559,2.3127017,3.2746694,1.0103481,0.12273408,1.1220639,1.4055196,0.07624081,0.12040862,0.16551416,-0.011648657,0.66776556,0.33222762,0.15203524,0.36936408,0.34500477,0.045508057,0.0112478025,1.5303209
34,BRACS_1485_N_2,0.4061698,2.559867,0.32187337,0.087106794,-0.0041632554,1.6066195,0.19746622,0.121226855,1.9504937,1.2963442,1.9629103,2.7174559,0.9169145,-0.00722524,0.41646358,0.026771069,0.9980984,0.043676816,2.367628,0.45093748,1.9624295,0.21109407,0.015635667,4.0015244,0.47029412,0.6069588,0.04061418,0.6906046,4.269014,5.2091923,1.6571718,3.513618,0.0015371911,0.48178536,4.299628,0.0957784,0.16485998,0.236983,2.661906,2.2131648,3.8734195,0.5283561,3.5373826,0.20368017,3.889556,1.0968221,3.4360838,4.7144184,1.0384136,0.21787654,0.7104698,1.9442221,0.049208418,0.070295714,0.19922158,-0.017593727,1.0727189,0.44022757,0.055085696,0.21367486,0.15951197,0.40246025,-0.020377608,1.3346151
35,BRACS_1485_N_3,0.5803054,1.6569153,0.19272022,0.057566207,0.00050628465,0.81115645,-0.015946127,0.19655505,1.5484313,0.58881855,2.5014799,2.3893661,0.3396685,0.065280326,0.19264705,0.25949177,0.9276039,0.27147028,2.1331208,0.9625845,1.8712866,0.34082407,0.009495526,3.2901118,0.5072929,0.20075029,0.042981092,0.3216912,4.3717117,5.1910276,1.7261131,3.424119,0.02003769,0.41211724,3.2365465,0.115760066,0.28153977,0.85510796,2.0461092,2.2467816,3.1795156,0.17555256,3.3266165,0.04606211,3.7625937,1.2810969,2.4623346,3.7949655,1.131432,0.08661852,0.7392556,1.0536529,0.06949532,0.2302941,0.05652657,-0.012608763,0.6083798,0.36887544,0.17557964,0.054876488,0.53360015,0.31680343,-0.0046627405,1.6293975
36,BRACS_1485_N_4,0.43414366,1.772373,0.0036765377,-0.00028205483,-0.018969249,0.8859585,-0.01957668,0.26542684,1.6148021,0.77118665,2.5759385,2.2406335,0.3064333,0.0075368164,0.19441932,0.35301074,0.68883705,0.1879734,2.5541086,0.7989089,2.0960011,0.3855615,0.037184224,3.5276175,0.44952103,0.39707065,0.06641622,0.38366124,4.7532773,5.702225,1.6775604,3.544781,0.004757296,0.16314846,3.625704,0.009468485,0.38011035,0.9062041,2.2349718,2.301064,3.5307686,0.16550049,3.6584473,0.108200066,4.029589,1.435178,2.8986914,4.226708,1.262104,0.0040692394,0.9631409,1.0871903,0.07951821,0.25231683,0.064156026,0.0068054884,0.86288536,0.14903429,0.24417979,0.070047185,0.46016595,0.4435948,0.006357027,1.9022148
37,BRACS_1485_N_5,1.051218,2.4371173,0.5505504,0.04469438,-0.0001907539,0.97860366,0.28059807,0.22830865,1.6883249,0.77218056,2.7599328,3.03851,1.2830812,0.22201598,0.3256746,0.39722463,1.6521018,0.577037,0.97783196,1.7128488,1.1960204,0.3902611,0.023124874,3.7021022,1.6027356,0.598686,0.004367371,1.1764288,4.1635118,4.2454534,2.3853788,4.119992,0.100622535,0.5980387,2.854829,0.030420294,0.24555655,1.0264976,1.2525799,2.7749412,2.1966705,0.45239902,2.428509,0.09339306,3.0795267,2.1161149,1.8583578,4.3445325,0.76068103,0.31350988,0.73489755,0.8351007,0.043469444,0.07211804,0.19025022,-0.019856697,0.5096898,0.85399497,0.041204832,0.15305628,0.39973196,0.15591665,0.13895097,2.7918534
38,BRACS_1485_N_6,1.3944604,3.3461635,1.2437522,0.08370156,0.011591692,0.7190051,0.44179633,0.29988483,1.4132619,1.1869004,2.4173782,1.7697352,1.2538716,0.11140652,0.1290034,0.12822078,2.288705,0.3034186,1.3361609,1.3153527,0.805773,0.40674296,0.22672299,5.348908,1.4545512,0.099899605,0.03061039,0.6423429,6.076898,6.2218847,3.3702161,4.161338,-0.010562061,1.0703315,4.4464955,0.106530555,0.26295403,0.3331633,1.1622131,3.3903403,3.6249845,0.11766415,2.526302,0.029690325,3.4439852,2.7292888,2.042983,6.0902114,0.82627803,0.4815482,0.24049307,0.6728338,0.0164814,0.004605116,0.10308501,-0.0014383867,1.2045794,1.6256171,-0.004795848,0.026218753,0.18235524,0.52091783,0.040196653,2.675907
39,BRACS_1485_N_7,0.47998598,2.2722974,0.4601135,0.022364378,0.014592073,0.9560906,0.14735062,0.6264422,1.2356627,0.9360486,1.8057297,1.6832346,0.5228535,0.045861624,0.11183799,0.13668908,1.2411205,0.055676036,1.7105345,0.49124947,1.8129572,0.24044739,0.013227822,4.6402116,0.4701069,0.27482566,0.010497321,0.5459032,4.7094684,5.4676523,2.0816085,3.4360514,0.033696674,0.5712536,4.133996,-0.013856107,0.08666353,0.23447102,1.9059055,2.494844,3.8417478,0.08190592,3.086373,0.053804453,3.3475153,2.0678897,2.4350002,5.098352,0.8197564,0.13873076,0.5062465,1.0002205,0.02779736,0.24369888,0.08075336,0.006419681,1.2998828,0.71692055,0.21351255,0.026050199,0.10180805,0.33605167,0.030530116,1.7264154
40,BRACS_1494_N_21,0.43331364,1.2800612,0.09751947,0.051957518,-0.008602324,0.695012,0.0073750354,0.40610674,1.408871,0.4381346,2.1751842,1.9579458,0.31089336,0.09135748,0.1999697,0.20011953,0.6560117,0.26824424,1.4009842,0.6924328,1.5984212,0.22694492,0.08827415,2.366041,0.46869066,0.43494934,0.02776787,0.48452425,3.5127642,4.0478525,1.3264405,2.677131,0.13719374,0.29453638,2.0620391,0.0811313,0.3167428,1.1771182,1.8175642,1.8654156,1.9828957,0.10912381,2.8456929,0.04386069,2.727526,1.3104016,1.6376705,3.0072849,0.71835357,0.0009487132,0.8851985,0.5100668,0.0653863,0.33835924,-0.006719051,-0.0107025495,0.44475672,0.31095725,0.364483,0.050571874,0.70679146,0.16370468,-0.007781242,1.7030613
41,BRACS_1494_N_54,0.9120368,1.569327,0.22232307,0.056384858,0.16992052,0.6860121,0.11586545,0.016303936,1.7260501,0.38615996,4.1834283,4.123999,0.7731878,0.022817485,0.13782479,0.8607199,0.96999586,0.78348225,2.0347984,1.8938634,2.321967,0.6364913,-0.0013106251,2.4050086,1.5406398,0.26019415,-0.010831347,0.9084517,5.4401116,5.7281957,1.9008054,4.8611746,0.13190049,0.36406437,2.413271,0.5407411,0.44535244,2.177103,1.716302,2.8612816,2.4548194,0.013312538,3.6764584,0.056331042,4.495617,1.0477502,2.4057856,4.189198,1.2226095,0.52370006,0.6984741,0.4694196,0.16605675,0.25331986,0.10589436,0.00416347,0.51192844,0.5310763,-0.0038350846,-0.014769189,1.121418,0.34692988,-0.0016006574,2.7924354
42,BRACS_1508_N_1,0.39358214,2.2515092,0.13760984,0.008966717,0.08879898,2.6439555,0.0065578283,1.150156,2.1423602,1.1746387,0.7803531,2.6936457,1.3381276,0.14619672,0.88521,0.111749165,0.17503664,0.11366049,0.71159256,0.1553549,1.2745548,0.06217719,0.04776811,1.8346659,0.47673428,1.973133,0.019230261,1.1343672,0.88353264,1.2891023,0.29741654,1.9336363,0.6147666,0.71919656,2.2618606,-0.0012230689,-0.00914171,0.1357552,2.9719553,0.75975317,0.96157795,0.1297064,2.34564,0.54698104,1.286964,0.61715543,2.5372903,2.649595,0.25336674,0.07312813,2.1103532,1.6940764,0.07602862,0.22022556,0.14236988,0.06339318,0.6384024,0.06345119,0.24239387,0.40461248,0.5225003,0.04628528,0.02882901,0.577552
43,BRACS_1508_N_2,0.5355,2.8492286,0.33221698,-0.0053185937,0.039978936,2.2680316,0.09755825,0.5471658,2.1891396,1.0932674,1.3336525,2.4512708,1.2850583,0.07918203,0.6310862,0.035445634,0.7108513,0.07514134,1.1037762,0.34940782,1.3952957,0.16007346,0.015185767,3.0205908,0.55887425,1.5542636,0.0135388505,0.9361168,2.6037197,3.1569924,1.1758399,3.1398036,0.3598712,0.80308425,3.3958979,0.033488344,0.08982052,0.14177491,2.662226,1.7969828,2.2627084,0.11634858,3.0010865,0.44912124,2.4331546,1.0153809,2.796653,3.9395294,0.56421006,0.13395314,1.7932872,1.6170403,0.04054689,0.03636163,0.19286038,0.026932504,0.557115,0.29161346,0.15077995,0.29965603,0.23059751,0.26673847,-0.0069592996,1.1678773
44,BRACS_1508_N_3,0.31287518,3.0687354,0.70624214,0.15152264,0.047814723,2.4392543,0.37881255,0.65734214,1.9612424,1.2845165,1.1648041,2.6599653,1.7007921,0.04851611,0.944613,0.02308229,1.1983774,0.048800096,0.6892724,0.55142075,0.74546653,0.19386251,0.016719887,2.7718866,0.7250666,1.5432954,0.029787546,1.3130814,1.991379,2.0536456,1.2214069,2.7174284,0.2364977,1.2515022,2.8961763,0.054934207,0.111622505,0.13579464,2.6060112,1.7441311,1.5329787,0.3058372,2.231845,0.57743466,1.4031149,1.163171,2.624149,3.73147,0.42229527,0.40346995,1.7101079,1.6940463,0.020994939,0.0125070475,0.26208606,0.05048529,0.8312424,0.65486056,0.09882559,0.4147969,0.23546895,0.034190916,-0.002574826,1.2753268
45,BRACS_1508_N_4,0.4585375,4.4271464,0.683012,0.035127476,0.1147701,4.253425,0.15728025,0.24174048,2.7322202,2.6155005,1.4895058,5.0957026,3.2362108,0.13568678,1.2559961,0.23487459,0.8543913,0.18225332,0.92498165,0.941211,0.6617668,0.3472546,0.018612687,3.5369072,1.4261472,2.594776,-0.029192112,2.8728762,2.6409013,2.59491,1.4149537,3.920781,0.17280184,1.2971548,3.5888999,0.021678127,0.030025514,0.714327,3.9896383,2.300867,1.6512092,1.3021779,2.923285,1.1467357,2.2773364,1.7621552,4.0208926,5.0768414,0.39322853,0.43312156,2.876554,2.6958845,0.009237503,-0.022321476,0.75835174,0.1835792,2.5031042,0.550929,0.15780616,0.48493996,0.5708093,0.3056714,-0.0065879077,1.3717653
46,BRACS_1510_N_2,0.1374402,1.2278945,0.2091551,-0.0080327755,0.058903307,1.8257053,-0.009291931,0.5429562,1.4099975,0.77130765,0.5930597,2.053607,0.49942628,0.055237968,0.26597607,0.10883768,0.37861916,0.0070267073,1.3764765,0.10763263,2.4626744,0.059354454,0.03476732,3.2491887,0.07996584,0.987219,-0.009144356,0.62445605,2.5112278,3.542805,0.6620932,1.8940777,0.14319019,0.21142145,3.1774225,-0.0072538666,0.007426028,0.022982467,3.040297,0.9323007,2.9792013,0.1036417,3.2043345,0.09755165,2.8865798,0.826186,2.6034439,3.4368203,0.18986984,0.007970578,0.65671706,1.6882583,-0.0031016644,0.06027535,0.050910823,0.04472073,0.9684918,0.3105459,0.17137189,0.10983232,0.019482719,0.17958814,0.00337669,0.8269733
47,BRACS_1510_N_21,0.18810505,1.6591121,0.21547295,0.019929213,0.08706297,2.2090292,-0.010193302,0.3985342,1.2466751,1.429655,0.8583335,2.3287957,1.0104977,0.10214477,0.206197,0.2827629,0.39768204,0.022234088,1.5754081,0.17711072,2.1124809,0.023571534,0.046185996,3.4924674,0.17448886,1.0784448,-0.01975949,0.512959,2.609721,3.5544667,0.7020821,2.3533425,0.46233124,0.27830344,3.4982562,-0.004555047,-0.010359842,0.21259935,3.3370519,1.1409268,3.0592644,0.117867455,3.202052,0.118472695,2.9431999,0.70202506,2.8555758,3.5492816,0.28042698,0.1137077,0.75925785,1.7549789,-0.00438748,0.10953913,0.14011614,0.014840904,1.0013114,0.33192238,0.1854872,0.024309784,0.08900874,0.38445666,0.013593701,1.0683675
48,BRACS_1511_N_1,0.33776036,2.396214,0.27395466,0.03220437,0.031251837,1.7277151,0.13018312,0.19076686,1.8789049,1.1539922,1.5958227,2.8478696,1.1719718,0.037105225,0.685372,0.06068935,1.0064129,0.12711729,1.4136379,0.5093234,1.1084377,0.24124373,0.060212035,2.7610285,0.6099049,1.0414805,0.015339052,1.043431,2.6155274,3.010484,1.1935941,2.8950624,0.010247224,0.7808315,2.7101004,0.040111694,0.16782086,0.5253273,2.2357752,1.9281101,1.849332,0.5189645,2.4942493,0.3223335,2.2521546,1.0289772,2.4620411,3.4819195,0.87934655,0.13313912,1.3945007,1.5245771,0.043277733,0.057083383,0.23570836,0.034518853,0.804748,0.33629912,0.08200891,0.3263475,0.41518122,0.093086764,-0.011965873,1.2409762
49,BRACS_1511_N_2,0.3491446,2.9650605,0.41525084,0.04379008,0.048538577,1.5031236,0.10265499,0.16695014,2.249176,1.2947099,2.5803788,2.6865826,0.94822836,0.045504443,0.42469805,0.1142259,1.6414201,0.064524405,2.5628047,0.42286083,1.641805,0.47038242,0.024169797,3.8764336,0.33738747,0.5991996,0.016884387,0.7876329,4.6020603,5.1424227,2.3327966,4.1251707,0.00531078,0.98621607,4.331078,0.04172823,0.31852713,0.45285043,2.233944,2.7375822,3.7863333,0.53156066,3.366354,0.20128037,3.9430614,1.0713085,3.4757247,4.713668,1.6828479,0.08487404,1.0910587,1.6548344,0.044477355,0.110249385,0.2407267,0.037638407,1.0834703,0.5672032,0.15413773,0.15474945,0.20441836,0.31043848,-0.0207915,1.4842312
50,BRACS_1511_N_3,0.4157757,3.3253067,0.50119424,0.0052001067,0.025148652,2.1626968,0.07255755,0.14566368,2.3821065,1.5254205,2.1778634,3.1551507,1.250998,0.05065621,0.56255156,0.06016353,1.0299219,0.018866176,2.3558574,0.2252043,1.7455595,0.20076331,-0.006115175,4.209578,0.32640478,0.86436856,0.010860298,0.9931905,4.4599175,5.2596493,2.0289502,4.081425,-0.0026239653,0.82139355,4.7665315,0.011228469,0.103578314,0.17327498,2.8689394,2.616603,4.1284575,0.70957154,3.8871129,0.3586808,4.086854,1.054299,3.8205333,5.2019005,1.1661605,0.21995097,1.0757952,2.3629198,0.030546423,0.026429154,0.3898865,0.03509207,0.9633405,0.5020218,0.12326239,0.29088867,0.12423861,0.6225977,-0.025956886,1.3670717
51,BRACS_1584_N_1,0.33935156,1.620942,0.20845339,0.06128398,0.05535788,2.0942125,0.06306723,0.5477137,1.3514866,1.1111796,0.31041476,2.4425125,1.0169557,0.06471106,0.5793233,0.015948074,0.42907572,-0.0045172614,0.8936834,0.09887678,2.141899,0.019801931,0.038283627,2.8941615,0.2908287,1.3386422,-0.014493514,1.0777286,1.6471664,2.344418,0.49628314,1.6443677,0.16572143,0.2653219,2.8404708,-0.00839751,-0.009410397,0.0024021748,2.6659622,0.7682334,1.9460077,0.43867782,2.5325372,0.34356448,1.8879691,1.0910038,2.175112,3.2457,0.09463656,0.06860137,0.6355135,1.8026129,0.0049207043,0.077193946,0.28068557,0.0031334877,1.0756085,0.3991792,0.06782504,0.3922419,0.13175154,0.08580142,0.006666796,0.95142657
52,BRACS_1584_N_2,0.18035607,0.7434481,0.12908855,0.025298959,0.13721369,1.1451766,0.017691217,0.9747232,0.6623602,0.5426741,0.27590692,1.522611,0.38534966,0.37942755,0.35945857,0.33980027,0.47487584,0.019169163,0.83417654,0.07533901,2.0529273,0.09890194,0.045317948,2.262483,0.15774629,1.0770801,0.014882446,1.0432525,1.2204312,1.94936,0.32712054,1.1364028,0.24575639,0.17913482,1.9165227,-0.0045159934,0.047464963,0.12092024,2.0711255,0.5970818,1.6429145,0.16172355,1.9755988,0.09869056,1.5253286,1.0864685,1.5872066,2.2680552,0.24803981,0.011082289,0.66218466,1.0435323,0.025691038,0.49225798,0.111994855,0.0061099934,0.9926767,0.2935191,0.4821197,0.23424935,0.22893758,0.04706991,0.035677608,0.6870839
53,BRACS_1585_N_1,0.0839768,0.7219529,0.1291082,0.009320357,0.12156342,1.0114192,0.045423526,0.93531597,0.6980964,0.6276132,0.4884177,1.5803609,0.164346,0.29464468,0.3734859,0.20533127,0.40192726,0.04034527,1.1376791,0.122029305,1.9914285,0.12308555,0.060909268,2.6363683,0.08724529,0.80673337,0.01841817,0.93606734,1.991498,2.8088286,0.53640395,1.3918383,0.2661407,0.18964668,2.179218,-0.0016285012,0.070494115,0.16566955,2.0736063,0.74442625,2.1753573,0.092979655,2.2772603,0.014367081,2.0532236,1.0369172,1.8245595,2.6064916,0.30045497,0.011356653,0.5217814,1.1001806,0.025731495,0.41036576,0.07622538,0.010283221,1.2618321,0.19779785,0.31971887,0.05188003,0.18651928,0.0897458,0.03382772,0.5909952
54,BRACS_1585_N_2,0.08672253,1.075069,0.33641317,0.055710398,0.29397345,1.7250456,0.028665256,0.31954983,2.0197334,0.7755941,2.0446465,3.0629404,1.4329705,0.1457312,0.09271395,0.685345,0.80373555,0.24163397,2.384656,0.64907104,2.8029904,0.57735837,0.025575666,2.1979012,0.5456537,1.2576993,0.062179327,1.028346,2.6378617,3.2397811,1.0501788,3.1666443,0.24668202,0.4888854,2.3382914,0.36142007,0.17096649,0.96545196,2.6934686,1.3854893,2.574044,0.20780149,3.3512735,0.41505724,3.963079,0.47785404,3.5474777,3.2263024,0.71795475,0.9352529,1.3870474,0.89368266,0.088713914,0.13987888,0.15068652,0.6595785,1.8106325,0.3339714,0.41073695,0.0075101326,0.5158351,0.065838315,-0.00016109947,0.9645609
55,BRACS_1591_N_1,0.44340515,0.14183499,0.5279912,0.14791372,0.19733347,2.0254307,-0.022139687,0.17129347,2.3370688,0.87917274,3.7217033,5.1654363,1.5685748,0.28961813,0.38426542,0.27658767,0.053909834,0.6374856,0.49898168,1.4457378,2.5751839,0.42885944,0.027162831,1.7392726,1.8753586,0.12023718,-0.014836249,2.345386,4.0578556,4.219074,0.9572409,3.1049387,0.13748465,0.14502011,0.16104402,0.5009236,0.47964355,2.6597579,3.2477343,1.1202303,0.54328305,0.2255997,4.2983694,0.4323993,3.3038454,1.2168406,1.8756171,2.8826616,0.0069579273,0.11061056,0.34072652,0.15309902,-0.0022050424,0.17329888,0.026714807,0.15692721,0.6983816,0.22328535,0.19181705,0.024521273,2.9104514,-0.0062976554,-0.01762086,1.5782894
56,BRACS_1591_N_5,0.6517967,0.70621216,0.1260166,0.067728914,-0.007848823,1.1149735,0.02367861,0.0647067,1.469566,0.4967975,1.8242228,2.3523307,0.692777,0.113662735,0.112004526,0.017140985,0.38273588,0.28017417,0.5318729,0.6949311,1.0516177,0.017919255,0.0049530743,1.5763608,0.86840034,0.54797584,-0.008284131,0.8815851,2.1675048,2.5336125,0.5884698,2.029533,0.4121464,0.20647226,0.82875633,0.22572465,0.18531057,1.419711,2.2494652,1.2898428,0.625558,0.20566705,2.1762612,0.14595185,1.8917543,0.8013705,1.2332369,2.029505,0.073480435,0.03024781,0.6276836,0.5336086,-0.009373471,0.11196783,0.0021329431,-0.009082328,0.062315535,0.22122003,0.16291445,0.010487751,1.3497919,0.1029251,-0.0071298704,1.370251
57,BRACS_1591_N_6,0.5279189,0.62851,0.2261418,0.12542644,0.03166544,2.048085,-0.017776987,0.031138191,1.7241718,0.83358073,3.1246986,3.999048,0.57013685,0.083877146,0.08581534,0.21061355,0.40482762,0.47668582,0.7847035,1.0329344,2.3489661,0.13722578,-0.0052399323,1.9935492,1.3234029,0.20967016,0.0051425514,1.8882798,3.5783994,3.9663732,0.87876225,2.9094133,0.17746724,0.32021648,1.3193645,0.23703356,0.5419481,2.3840723,2.6682026,1.2002563,0.9884673,0.3233676,3.5337973,0.12068442,3.0607646,0.7268915,1.8772879,2.7134178,0.5761417,0.06302244,0.61353505,0.41759077,0.10599987,0.23720573,0.02122975,0.017493414,0.16720279,0.2940709,0.023378376,0.0021153737,1.7807662,0.104319595,-0.01291548,1.2597997
58,BRACS_1592_N_2,0.35827288,1.1732043,0.26179007,0.06724571,0.17037539,0.7130996,0.19752602,0.19005953,0.9608701,0.44321352,1.146027,1.6744184,0.60504735,0.29915398,0.34846923,0.2738447,1.1394736,0.10699034,0.9541746,0.5272605,1.0358163,0.31693697,0.032951344,2.2085445,0.15799688,0.39639443,0.079043664,0.36564952,1.5751737,2.1039243,0.62311125,1.6939601,0.090705514,0.33699128,1.5826,0.118217535,0.3586217,0.7001883,1.3889484,1.3032943,1.4633833,0.13960661,1.6561806,-0.009914302,1.7146946,0.713095,1.5346996,1.8035986,0.7121426,0.13398944,0.5630163,0.9314645,0.07999252,0.28147167,0.048786543,0.008893561,0.3602849,0.47469753,0.22456515,0.2642938,0.17603777,0.10785625,0.096101664,1.2215722
59,BRACS_1593_N_1,0.47161278,0.818369,0.027558366,0.013606754,0.10356178,0.25605053,0.047205213,0.37329862,0.7837723,0.2767506,1.816586,1.3136408,0.095822185,0.26267144,0.08874077,0.266421,0.53184265,0.30018952,1.0835999,0.42221117,1.1249925,0.20667817,0.049917135,2.1336606,0.43548355,0.18590055,0.045744836,0.14708856,2.7521868,3.4458542,0.8732801,2.2282536,0.071579255,0.12687057,1.466488,0.04617129,0.19489336,1.1960465,1.1040987,1.7012969,1.8164614,0.093556665,2.1726549,-0.005179138,2.254212,1.0693817,1.1487439,2.3487468,0.49997035,0.020002058,0.44604817,0.27316877,0.07120274,0.44478285,-0.0014038448,0.116326325,0.47185218,0.16720198,0.26560807,0.03667214,0.46657875,0.27095416,0.08446523,1.4912839
60,BRACS_1593_N_2,0.7004407,1.7309766,0.3865559,0.052309744,0.028900882,0.42080712,0.39888293,0.18320434,1.5424583,0.26321614,2.658827,1.8440877,0.65999216,0.15909773,0.07753917,0.26941854,1.7115303,0.33038116,1.4816957,1.5111681,1.4183532,0.5672319,0.015495722,2.707739,0.90658647,0.31199136,0.17295897,0.26805875,3.7493453,4.037807,1.6927882,3.1309588,0.10705634,0.5518518,2.1356955,0.2983396,0.6128243,1.4312845,1.3924705,2.6680708,2.3061838,0.013736337,2.5229032,0.006298215,3.1829853,1.6392024,1.7233144,3.1430597,1.2947634,0.2492923,0.7612596,0.49573687,0.23587573,0.19416763,-0.014199855,0.030938586,0.2452914,0.6700361,0.15173285,0.18228388,0.4903166,0.15615718,0.024673069,2.557018
61,BRACS_1593_N_3,0.63269603,1.0706908,0.06279301,-0.0021200797,0.008743017,0.70964086,0.015385676,0.27142605,1.0916494,0.43097576,1.2576253,1.6830622,0.42139885,0.17770453,0.34904692,0.059649143,0.65471035,0.31180248,0.74790573,0.5124615,1.0560889,0.07810153,0.047424283,2.1807733,0.48919484,0.5265057,0.0037458737,0.42378184,2.1787887,2.7323961,0.6535732,1.9639859,0.16188708,0.12774771,1.4585344,0.011550895,0.06579142,0.767874,1.5901711,1.4928141,1.3969449,0.091773815,2.0566812,-0.007965256,2.0027502,1.2179222,1.1699017,2.3945358,0.24332348,0.005949362,0.5754291,0.6661071,0.0010153838,0.16596243,-0.006585958,0.0021150513,0.36668044,0.22933029,0.24125122,0.24016684,0.5184092,0.13933167,0.033059258,1.7010823
62,BRACS_1593_N_4,0.2837732,2.1547544,0.300306,-0.008273428,0.07999502,1.4402251,-0.013216373,0.06825491,2.1484957,0.7628633,2.6517546,2.6143034,0.47774193,0.090030305,0.1725279,0.14190656,0.68821585,0.15463695,2.171715,0.44432005,2.286587,0.22123578,-0.020073852,3.784136,0.42024925,0.31027037,-0.011629601,0.3846697,4.6597304,5.536146,1.7190559,3.907937,0.070906974,0.35891408,3.8264005,0.04743182,0.11671891,0.658156,2.6794672,2.3658385,3.9820242,0.06188626,4.1898413,0.043977626,4.423555,0.5980866,3.1837804,4.398097,0.8968365,0.081480816,0.57714987,1.3555996,0.016220424,0.012849943,0.018376527,0.0754789,0.624266,0.33734855,0.034387194,0.010376477,0.43261707,0.45534536,-0.022932487,1.4649419
63,BRACS_1594_N_5,0.40647286,1.3890102,0.12573019,0.03536702,0.089971945,0.8549546,0.020885874,0.3707999,1.226587,0.5439691,1.9108571,1.8891923,0.3531304,0.19613673,0.16990985,0.302893,0.7050196,0.17823824,1.8147589,0.6468432,1.8700624,0.2729001,0.01910343,3.2441988,0.44175577,0.38861138,0.052447736,0.29925138,3.5585384,4.4301744,1.25806,2.9383774,0.19409864,0.25523537,3.008424,0.082234874,0.19828476,0.62893224,2.1181877,1.9525938,3.0478241,0.019955883,3.1147494,-0.008531795,3.3410368,0.8975622,2.2739997,3.374336,0.8449122,0.09439406,0.684894,0.9136015,0.09682256,0.23323932,0.0408267,0.021495204,0.6720922,0.20492809,0.3061333,0.014767769,0.42446142,0.3549045,0.06422813,1.3630288
